T,current_km,best_km
4470.21892727,6619074.32064,6489217.82332
4465.75094159,6680700.07208,6489217.82332
4461.28742166,6586526.78455,6489217.82332
4456.82836303,6597980.71203,6489217.82332
4452.37376122,6694936.75565,6489217.82332
4447.92361179,6917175.36965,6489217.82332
4443.47791029,6887512.57489,6489217.82332
4439.03665227,6862210.56294,6489217.82332
4434.59983329,6862280.94345,6489217.82332
4430.16744891,6866600.49409,6489217.82332
4425.7394947,6776556.41129,6489217.82332
4421.31596623,6860608.63622,6489217.82332
4416.89685909,6838619.4685,6489217.82332
4412.48216884,6985892.18335,6489217.82332
4408.07189107,6835548.34547,6489217.82332
4403.66602138,6637909.29856,6489217.82332
4399.26455536,6586153.65539,6489217.82332
4394.8674886,6444851.92247,6441204.78683
4390.47481672,6620715.58461,6404082.94781
4386.08653531,6523948.76914,6404082.94781
4381.70264,6568228.63845,6404082.94781
4377.32312638,6499077.13594,6404082.94781
4372.9479901,6251387.05369,6247642.81562
4368.57722676,6362638.52579,6236087.04052
4364.210832,6477609.08587,6236087.04052
4359.84880146,6405474.95796,6236087.04052
4355.49113077,6375707.38274,6236087.04052
4351.13781557,6435782.96149,6236087.04052
4346.78885151,6571354.18072,6236087.04052
4342.44423424,6642032.66241,6236087.04052
4338.10395942,6526425.70146,6236087.04052
4333.76802271,6506314.16927,6236087.04052
4329.43641977,6828036.82118,6236087.04052
4325.10914626,6641602.18561,6236087.04052
4320.78619787,6736301.42087,6236087.04052
4316.46757027,6524087.1419,6236087.04052
4312.15325914,6473500.00893,6236087.04052
4307.84326016,6600191.97966,6236087.04052
4303.53756903,6506455.52053,6236087.04052
4299.23618143,6507419.39685,6236087.04052
4294.93909308,6352174.01273,6236087.04052
4290.64629967,6327615.45629,6236087.04052
4286.35779691,6430669.87285,6236087.04052
4282.0735805,6288389.24633,6236087.04052
4277.79364618,6113399.35679,6083227.76405
4273.51798965,6082966.08739,6061820.27007
4269.24660664,6192081.31214,6053447.45555
4264.97949288,6191919.7625,6053447.45555
4260.7166441,6082825.85214,6025891.48964
4256.45805604,6109202.23215,6021989.38929
4252.20372444,6043556.24938,5988733.52719
4247.95364505,6071142.92052,5988733.52719
4243.70781361,6190123.53805,5988733.52719
4239.46622588,6108361.88236,5988733.52719
4235.22887763,6171124.44647,5988733.52719
4230.9957646,5943247.79543,5909773.66617
4226.76688257,6134881.33252,5909773.66617
4222.54222731,6236276.60185,5909773.66617
4218.3217946,6208809.53857,5909773.66617
4214.10558021,6130511.5085,5909773.66617
4209.89357993,6042919.23213,5909773.66617
4205.68578954,6260118.64088,5909773.66617
4201.48220485,6166392.00555,5909773.66617
4197.28282163,6178186.4442,5909773.66617
4193.08763571,6193612.79945,5909773.66617
4188.89664287,6134911.6465,5909773.66617
4184.70983893,6012799.44566,5909773.66617
4180.5272197,5977811.03011,5909773.66617
4176.34878101,6095714.39783,5909773.66617
4172.17451866,6125359.02237,5909773.66617
4168.00442849,6169197.46415,5909773.66617
4163.83850633,6327745.5427,5909773.66617
4159.67674801,6045902.8153,5909773.66617
4155.51914937,6074773.97027,5909773.66617
4151.36570625,6103301.44295,5909773.66617
4147.2164145,6024176.75458,5909773.66617
4143.07126997,6205515.01285,5909773.66617
4138.93026851,6283928.72168,5909773.66617
4134.79340598,6199825.59739,5909773.66617
4130.66067825,6192733.15593,5909773.66617
4126.53208118,5995668.65291,5909773.66617
4122.40761065,6043597.97748,5909773.66617
4118.28726253,6167270.68314,5909773.66617
4114.17103269,5980217.5434,5909773.66617
4110.05891703,5969888.26018,5909773.66617
4105.95091144,5938316.78619,5875966.53106
4101.84701179,5958923.28994,5863055.06499
4097.74721399,5842071.71967,5745589.94167
4093.65151395,5827976.19492,5745589.94167
4089.55990756,5872495.86186,5745589.94167
4085.47239073,5914085.16788,5745589.94167
4081.38895937,6017789.3003,5745589.94167
4077.30960941,5902387.68568,5745589.94167
4073.23433675,5987384.01346,5745589.94167
4069.16313734,5880759.27041,5745589.94167
4065.09600709,5755600.18816,5745589.94167
4061.03294194,5844629.88412,5684438.64829
4056.97393782,5854762.42749,5684438.64829
4052.91899068,5798020.30567,5684438.64829
4048.86809646,5848507.16277,5684438.64829
4044.82125112,5820981.20466,5684438.64829
4040.77845059,5790818.11905,5684438.64829
4036.73969085,5697803.27842,5670125.05453
4032.70496785,5690739.22319,5604332.32033
4028.67427755,5731385.79405,5604332.32033
4024.64761593,5738771.58379,5604332.32033
4020.62497897,5719393.02267,5604332.32033
4016.60636263,5905230.58893,5604332.32033
4012.5917629,5871910.22566,5604332.32033
4008.58117576,5872154.3744,5604332.32033
4004.5745972,5842882.83709,5604332.32033
4000.57202323,5773294.23247,5604332.32033
3996.57344982,5834411.48987,5604332.32033
3992.578873,5627239.61458,5592078.17035
3988.58828875,5720614.19564,5592078.17035
3984.6016931,5537507.82947,5506490.19525
3980.61908205,5487352.2337,5443895.90879
3976.64045162,5584572.53713,5439392.10954
3972.66579783,5550007.38762,5439392.10954
3968.69511671,5605448.64582,5439392.10954
3964.72840429,5583142.52131,5439392.10954
3960.7656566,5518692.62669,5439392.10954
3956.80686968,5537696.92007,5439392.10954
3952.85203956,5481439.69181,5439392.10954
3948.9011623,5393489.26967,5385152.8895
3944.95423395,5415072.5066,5372398.2517
3941.01125055,5380582.86594,5347236.80293
3937.07220816,5378714.26243,5327726.50676
3933.13710285,5289349.05586,5289280.55473
3929.20593068,5258395.7308,5230892.28221
3925.27868772,5272492.39729,5230892.28221
3921.35537004,5418698.4947,5210083.99212
3917.43597371,5371966.52805,5210083.99212
3913.52049482,5345476.42718,5210083.99212
3909.60892946,5361944.6402,5210083.99212
3905.70127371,5517769.61225,5210083.99212
3901.79752366,5395701.12913,5210083.99212
3897.89767541,5199070.61052,5197281.11257
3894.00172506,5328547.5587,5197281.11257
3890.10966871,5340504.05414,5197281.11257
3886.22150248,5428980.95271,5197281.11257
3882.33722247,5419405.36104,5197281.11257
3878.4568248,5279886.73887,5197281.11257
3874.58030559,5124080.82603,5124080.82603
3870.70766096,5159935.93445,5041291.58493
3866.83888704,5055137.55771,5041291.58493
3862.97397997,4973691.09918,4953887.17287
3859.11293587,5189400.96473,4953887.17287
3855.25575088,5219392.17337,4953887.17287
3851.40242115,5311879.04064,4953887.17287
3847.55294283,5311441.27786,4953887.17287
3843.70731206,5321694.94725,4953887.17287
3839.865525,5206960.62263,4953887.17287
3836.02757781,5350804.75542,4953887.17287
3832.19346665,5337493.14253,4953887.17287
3828.36318769,5257899.78268,4953887.17287
3824.53673709,5235806.71055,4953887.17287
3820.71411102,5146964.3814,4953887.17287
3816.89530568,5073143.82495,4953887.17287
3813.08031723,4943880.94893,4923810.79992
3809.26914187,4962327.23855,4923810.79992
3805.46177578,4973060.82231,4923810.79992
3801.65821515,4962282.42872,4919833.39268
3797.85845618,5101788.61936,4919833.39268
3794.06249507,4900929.36246,4898342.38306
3790.27032803,5068328.32745,4874787.82748
3786.48195126,5154034.75349,4874787.82748
3782.69736097,5057120.84218,4874787.82748
3778.91655338,4900391.78905,4863473.1877
3775.13952471,4961026.21115,4863473.1877
3771.36627119,5010970.72859,4863473.1877
3767.59678903,4944992.29025,4863473.1877
3763.83107447,4897118.64265,4855209.64984
3760.06912374,4915667.95458,4855209.64984
3756.31093309,5009742.36078,4855209.64984
3752.55649875,5023870.8976,4855209.64984
3748.80581697,5040656.02615,4855209.64984
3745.05888399,4918811.29568,4855209.64984
3741.31569608,4801689.0168,4798526.64426
3737.57624948,4786962.03203,4678781.39918
3733.84054046,4887985.07225,4678781.39918
3730.10856529,4937059.8395,4678781.39918
3726.38032023,4947755.16767,4678781.39918
3722.65580155,5019946.73941,4678781.39918
3718.93500552,4938219.16717,4678781.39918
3715.21792844,4908056.26962,4678781.39918
3711.50456657,4959574.54849,4678781.39918
3707.79491621,4827385.85502,4678781.39918
3704.08897365,4860962.86733,4678781.39918
3700.38673518,4907289.06488,4678781.39918
3696.68819709,4789644.7081,4678781.39918
3692.9933557,4751442.29151,4678781.39918
3689.30220731,4760184.61845,4678781.39918
3685.61474821,4767840.42468,4678781.39918
3681.93097474,4708410.87233,4678781.39918
3678.2508832,4928129.24377,4670624.04043
3674.57446991,4933809.42662,4670624.04043
3670.9017312,4941260.8803,4670624.04043
3667.23266339,5054896.57648,4670624.04043
3663.56726281,5024289.39011,4670624.04043
3659.90552581,5065579.59886,4670624.04043
3656.24744871,5021308.9922,4670624.04043
3652.59302787,4959236.27776,4670624.04043
3648.94225961,4899932.02123,4670624.04043
3645.29514031,4823414.53132,4670624.04043
3641.6516663,4886737.68838,4670624.04043
3638.01183394,4779118.42443,4670624.04043
3634.3756396,4659584.22019,4659584.22019
3630.74307963,4799415.96872,4654761.05002
3627.11415041,4676329.12453,4623191.01818
3623.48884831,4682031.11661,4623191.01818
3619.8671697,4573223.01138,4556912.11449
3616.24911095,4578433.3924,4467657.81522
3612.63466846,4577699.43958,4467657.81522
3609.02383861,4397798.78175,4397790.79371
3605.41661778,4381009.79959,4303834.40935
3601.81300237,4523068.67108,4303834.40935
3598.21298877,4366580.34648,4303834.40935
3594.61657339,4446179.35761,4303834.40935
3591.02375263,4461207.10262,4303834.40935
3587.43452289,4306001.304,4261086.17392
3583.8488806,4232836.01707,4220316.21231
3580.26682215,4363315.68576,4220316.21231
3576.68834397,4346640.29974,4220316.21231
3573.11344248,4370346.69403,4220316.21231
3569.54211411,4560484.57479,4220316.21231
3565.97435528,4631877.34733,4220316.21231
3562.41016242,4417521.09048,4220316.21231
3558.84953198,4441894.5647,4220316.21231
3555.2924604,4346939.84247,4220316.21231
3551.7389441,4403897.4841,4220316.21231
3548.18897955,4356551.20047,4220316.21231
3544.64256319,4395597.10974,4220316.21231
3541.09969147,4516939.87173,4220316.21231
3537.56036085,4362397.61391,4220316.21231
3534.0245678,4643335.31016,4220316.21231
3530.49230877,4543165.06058,4220316.21231
3526.96358024,4344208.22834,4220316.21231
3523.43837867,4234959.22695,4197554.28442
3519.91670055,4176897.3032,4138997.06692
3516.39854234,4239005.92097,4122591.80198
3512.88390053,4288304.87371,4122591.80198
3509.37277161,4284634.62369,4122591.80198
3505.86515207,4238442.47001,4122591.80198
3502.36103839,4286759.60446,4122591.80198
3498.86042707,4244965.73695,4122591.80198
3495.36331462,4236489.66484,4122591.80198
3491.86969753,4201977.97724,4122591.80198
3488.37957231,4070409.20944,4068811.90851
3484.89293548,4116122.65193,4050298.9729
3481.40978354,4124777.82467,4019191.54177
3477.93011301,4152663.29851,4019191.54177
3474.45392042,4277399.15381,4019191.54177
3470.98120228,4245641.0878,4019191.54177
3467.51195512,4180511.06529,4019191.54177
3464.04617548,4123679.97776,4019191.54177
3460.58385988,3969502.90232,3932270.82909
3457.12500487,3963989.43462,3907695.37731
3453.66960699,3996168.74907,3907695.37731
3450.21766278,3931456.67978,3852383.62163
3446.76916879,3851255.97111,3807912.18555
3443.32412157,3921912.15071,3779718.49717
3439.88251768,3865565.15792,3779718.49717
3436.44435367,3811655.79495,3779718.49717
3433.00962611,3892496.37386,3779718.49717
3429.57833156,3719044.38275,3658133.47264
3426.15046659,3839204.43661,3658133.47264
3422.72602777,3843421.04188,3658133.47264
3419.30501168,3834673.36357,3658133.47264
3415.8874149,3851257.70398,3658133.47264
3412.47323401,3794906.47396,3658133.47264
3409.06246559,3846540.14773,3658133.47264
3405.65510623,3801956.53726,3658133.47264
3402.25115254,3804835.05854,3658133.47264
3398.85060109,3858986.78578,3658133.47264
3395.4534485,3913572.99743,3658133.47264
3392.05969137,3737760.09489,3658133.47264
3388.66932629,3845128.95574,3658133.47264
3385.28234989,3844185.68003,3658133.47264
3381.89875877,3901118.28285,3658133.47264
3378.51854956,3729707.75693,3658133.47264
3375.14171886,3713077.19241,3604547.8721
3371.76826331,3606152.42852,3604547.8721
3368.39817952,3593779.01266,3576549.73455
3365.03146414,3614316.2714,3565259.60688
3361.66811379,3729989.81485,3565259.60688
3358.30812511,3789586.93708,3565259.60688
3354.95149474,3712658.28657,3565259.60688
3351.59821933,3739304.20753,3565259.60688
3348.24829551,3895808.10157,3565259.60688
3344.90171995,4005351.47211,3565259.60688
3341.55848929,4031988.37826,3565259.60688
3338.21860019,3842799.44797,3565259.60688
3334.8820493,3880873.96118,3565259.60688
3331.54883331,3737208.76781,3565259.60688
3328.21894886,3806043.45373,3565259.60688
3324.89239264,3806541.47995,3565259.60688
3321.56916131,3749695.56501,3565259.60688
3318.24925155,3766450.94283,3565259.60688
3314.93266004,3951535.77343,3565259.60688
3311.61938347,3867096.56502,3565259.60688
3308.30941851,3840682.06558,3565259.60688
3305.00276187,3762342.21709,3565259.60688
3301.69941024,3778892.49773,3565259.60688
3298.3993603,3804691.26972,3565259.60688
3295.10260877,3869507.43954,3565259.60688
3291.80915234,3675437.18524,3565259.60688
3288.51898772,3647899.74201,3565259.60688
3285.23211162,3717939.45159,3565259.60688
3281.94852076,3700366.96873,3565259.60688
3278.66821185,3707745.06862,3565259.60688
3275.3911816,3744431.46523,3565259.60688
3272.11742675,3724727.95604,3565259.60688
3268.84694402,3616586.28598,3565259.60688
3265.57973014,3682536.40894,3565259.60688
3262.31578184,3751111.68237,3565259.60688
3259.05509586,3643196.57923,3565259.60688
3255.79766894,3593564.58405,3565259.60688
3252.54349781,3599793.7451,3565259.60688
3249.29257923,3583213.31107,3491127.69631
3246.04490994,3626458.99272,3491127.69631
3242.80048671,3580291.77693,3491127.69631
3239.55930627,3590851.5198,3491127.69631
3236.32136539,3615676.36494,3491127.69631
3233.08666084,3664385.59487,3491127.69631
3229.85518938,3605623.20425,3491127.69631
3226.62694777,3554644.45627,3491127.69631
3223.4019328,3555034.61743,3491127.69631
3220.18014122,3562418.76385,3491127.69631
3216.96156983,3540226.96715,3491127.69631
3213.7462154,3531407.13601,3491127.69631
3210.53407472,3572885.76029,3467287.68758
3207.32514458,3644221.2359,3467287.68758
3204.11942176,3549046.29229,3467287.68758
3200.91690306,3499531.42652,3467287.68758
3197.71758529,3495752.351,3450963.70714
3194.52146523,3521956.66551,3450963.70714
3191.32853969,3429893.65663,3410968.82108
3188.13880549,3492683.90447,3410968.82108
3184.95225943,3469099.05801,3410968.82108
3181.76889832,3319862.86956,3309395.64368
3178.58871898,3331288.55154,3298675.99904
3175.41171823,3302791.68893,3287161.04665
3172.2378929,3221880.31367,3207933.07874
3169.0672398,3231904.56425,3177541.36185
3165.89975578,3215226.93005,3159439.74528
3162.73543765,3250872.58693,3159439.74528
3159.57428227,3171219.88593,3157637.57512
3156.41628646,3273337.42215,3144208.06317
3153.26144706,3263232.6108,3144208.06317
3150.10976094,3190841.27019,3144208.06317
3146.96122492,3142354.23385,3139229.0188
3143.81583586,3155823.89715,3090298.9511
3140.67359063,3023593.8771,3019862.98502
3137.53448607,3081664.25609,2948004.33997
3134.39851904,2961865.91962,2936582.42558
3131.26568642,2975733.47357,2936582.42558
3128.13598506,3064578.94143,2936582.42558
3125.00941184,2979237.65346,2922061.12138
3121.88596363,3074600.45918,2922061.12138
3118.76563731,3155505.72911,2922061.12138
3115.64842976,3164169.66404,2922061.12138
3112.53433786,3203682.71003,2922061.12138
3109.42335849,3240614.79148,2922061.12138
3106.31548855,3146504.67506,2922061.12138
3103.21072492,3083964.14665,2922061.12138
3100.10906451,3000600.33927,2922061.12138
3097.01050421,3054019.23206,2922061.12138
3093.91504092,3028948.95948,2922061.12138
3090.82267155,3093298.84487,2922061.12138
3087.73339301,3012880.14973,2922061.12138
3084.64720219,3062754.54391,2922061.12138
3081.56409603,3057752.30432,2922061.12138
3078.48407144,3001155.93113,2922061.12138
3075.40712532,2984167.50193,2922061.12138
3072.33325462,2983437.48305,2922061.12138
3069.26245626,2902554.15269,2891097.86023
3066.19472715,2860421.99782,2838135.92006
3063.13006425,2963415.16752,2838135.92006
3060.06846447,2973267.38263,2838135.92006
3057.00992477,2803191.48692,2803191.48692
3053.95444208,2857673.93056,2789364.21739
3050.90201334,2833444.72704,2789364.21739
3047.85263551,2847407.86284,2781571.34442
3044.80630553,2761254.7912,2739501.80453
3041.76302036,2716881.2871,2686335.96227
3038.72277695,2777029.30536,2686335.96227
3035.68557227,2832137.54605,2686335.96227
3032.65140328,2810800.36417,2686335.96227
3029.62026694,2825182.76973,2686335.96227
3026.59216022,2890427.54395,2686335.96227
3023.5670801,2985845.70191,2686335.96227
3020.54502354,2988002.47046,2686335.96227
3017.52598753,2947000.31619,2686335.96227
3014.50996905,2860713.43731,2686335.96227
3011.49696508,2889053.39637,2686335.96227
3008.48697261,2664464.35168,2652302.22079
3005.47998863,2710645.22525,2645499.76004
3002.47601013,2780596.86704,2645499.76004
2999.47503411,2752576.48512,2645499.76004
2996.47705757,2684192.48398,2645499.76004
2993.4820775,2715633.75525,2629745.49658
2990.49009092,2696271.02008,2629745.49658
2987.50109483,2674810.92504,2629745.49658
2984.51508624,2742229.50502,2629745.49658
2981.53206217,2676424.37136,2629745.49658
2978.55201963,2678413.29458,2624328.39974
2975.57495565,2634301.24075,2600419.97923
2972.60086724,2716357.14785,2600419.97923
2969.62975143,2673890.8156,2600419.97923
2966.66160526,2648433.54261,2600419.97923
2963.69642575,2607078.06456,2600419.97923
2960.73420994,2596367.26047,2575886.04926
2957.77495487,2493659.42037,2493659.42037
2954.81865757,2430836.91249,2416177.3376
2951.86531509,2385024.3219,2374252.05155
2948.91492448,2373743.73151,2326246.55923
2945.96748278,2398614.46775,2326246.55923
2943.02298706,2285485.68531,2258387.86013
2940.08143436,2322539.32692,2258387.86013
2937.14282174,2316347.47479,2258387.86013
2934.20714627,2304012.97438,2256353.77554
2931.274405,2365957.47863,2245105.83711
2928.34459501,2357856.19128,2245105.83711
2925.41771337,2456728.27231,2245105.83711
2922.49375715,2360077.86249,2245105.83711
2919.57272342,2328602.45276,2245105.83711
2916.65460927,2350760.20632,2245105.83711
2913.73941177,2307892.07073,2245105.83711
2910.82712802,2337908.25331,2245105.83711
2907.91775509,2292966.36254,2245105.83711
2905.01129009,2231094.69651,2205835.26041
2902.10773009,2344458.95158,2205835.26041
2899.20707221,2458828.96319,2205835.26041
2896.30931353,2475302.44171,2205835.26041
2893.41445117,2434187.32876,2205835.26041
2890.52248222,2455278.58053,2205835.26041
2887.63340379,2321341.11366,2205835.26041
2884.74721301,2227964.85564,2205835.26041
2881.86390697,2260453.76394,2192128.63196
2878.98348279,2249575.68135,2192128.63196
2876.1059376,2309232.23733,2192128.63196
2873.23126852,2293539.15517,2192128.63196
2870.35947267,2265367.11659,2192128.63196
2867.49054718,2281142.27032,2192128.63196
2864.62448919,2277419.59683,2192128.63196
2861.76129582,2267346.37404,2192128.63196
2858.90096421,2220091.46417,2192128.63196
2856.04349151,2244762.71419,2192128.63196
2853.18887485,2222916.2519,2192128.63196
2850.33711138,2199845.80837,2155939.04372
2847.48819825,2124824.87921,2099220.14209
2844.64213261,2186917.84142,2099220.14209
2841.79891162,2192021.87116,2099220.14209
2838.95853242,2200427.89673,2099220.14209
2836.12099219,2235809.77143,2099220.14209
2833.28628807,2266275.11195,2099220.14209
2830.45441725,2201822.06011,2099220.14209
2827.62537688,2170080.33838,2099220.14209
2824.79916414,2208577.55146,2099220.14209
2821.9757762,2152544.05715,2099220.14209
2819.15521024,2191194.09305,2099220.14209
2816.33746343,2144266.27528,2099220.14209
2813.52253296,2074962.35898,2071027.20583
2810.71041602,2034120.0543,2016337.87711
2807.90110979,1974721.00694,1966992.07696
2805.09461146,1852183.45496,1833972.24561
2802.29091823,1873345.37344,1813663.90735
2799.49002729,1857838.43749,1813663.90735
2796.69193584,1891748.74447,1813663.90735
2793.89664109,1847379.81421,1813663.90735
2791.10414023,2014635.07201,1813663.90735
2788.31443048,2042164.20829,1813663.90735
2785.52750905,1968558.25419,1813663.90735
2782.74337314,1955060.22177,1813663.90735
2779.96201998,1925273.67766,1813663.90735
2777.18344679,1872491.52665,1813663.90735
2774.40765077,1835867.77551,1813663.90735
2771.63462917,1867428.00786,1813663.90735
2768.86437921,1857143.41926,1811338.4895
2766.09689811,1720840.34616,1705686.17214
2763.33218311,1692783.78137,1673549.53899
2760.57023144,1680966.62796,1640932.60992
2757.81104034,1721020.73831,1640932.60992
2755.05460706,1616527.9989,1582083.27225
2752.30092883,1715307.72173,1582083.27225
2749.55000291,1727733.77398,1582083.27225
2746.80182654,1725241.03133,1582083.27225
2744.05639697,1777140.31747,1582083.27225
2741.31371146,1753476.806,1582083.27225
2738.57376726,1669982.48797,1582083.27225
2735.83656164,1641331.98808,1582083.27225
2733.10209186,1670137.72212,1582083.27225
2730.37035518,1744552.25957,1582083.27225
2727.64134887,1739389.34494,1582083.27225
2724.91507021,1800058.68853,1582083.27225
2722.19151646,1857933.02856,1582083.27225
2719.47068491,1780497.22284,1582083.27225
2716.75257283,1823393.79892,1582083.27225
2714.0371775,1856659.66853,1582083.27225
2711.32449621,1797936.80092,1582083.27225
2708.61452625,1704718.46153,1582083.27225
2705.9072649,1655280.58236,1582083.27225
2703.20270946,1609963.78288,1582083.27225
2700.50085723,1603345.77395,1558033.45618
2697.8017055,1647716.7753,1558033.45618
2695.10525157,1586879.87407,1558033.45618
2692.41149275,1630365.54118,1556467.1853
2689.72042634,1599654.06534,1556467.1853
2687.03204966,1676117.78733,1556467.1853
2684.34636,1591678.92326,1556467.1853
2681.6633547,1635486.1626,1556467.1853
2678.98303106,1566288.77853,1556467.1853
2676.30538641,1510519.89658,1501044.0632
2673.63041806,1533243.63955,1496028.53398
2670.95812334,1590371.51368,1496028.53398
2668.28849959,1625296.16318,1496028.53398
2665.62154412,1646383.54279,1496028.53398
2662.95725428,1644410.25349,1496028.53398
2660.29562739,1530826.90578,1496028.53398
2657.63666081,1490813.14344,1488094.3037
2654.98035186,1523095.81152,1436593.8894
2652.32669789,1550655.42498,1436593.8894
2649.67569625,1521388.60208,1436593.8894
2647.02734429,1526049.45966,1436593.8894
2644.38163936,1405269.42847,1402663.28839
2641.73857881,1418018.11355,1394478.78081
2639.09816,1362812.2522,1338736.56249
2636.46038029,1445368.79034,1324910.9651
2633.82523704,1380404.50996,1324910.9651
2631.19272762,1391810.86982,1324910.9651
2628.56284939,1504208.02117,1324910.9651
2625.93559973,1474717.08894,1324910.9651
2623.31097601,1518332.96402,1324910.9651
2620.68897559,1473347.16552,1324910.9651
2618.06959587,1512367.92822,1324910.9651
2615.45283422,1464042.32866,1324910.9651
2612.83868802,1455840.20346,1324910.9651
2610.22715467,1378916.28506,1324910.9651
2607.61823154,1416942.1201,1324910.9651
2605.01191603,1486641.06378,1324910.9651
2602.40820554,1426310.71194,1324910.9651
2599.80709745,1353146.70807,1324910.9651
2597.20858918,1327780.99913,1281049.13732
2594.61267811,1260430.13621,1226397.60056
2592.01936166,1252415.89888,1209956.79913
2589.42863723,1236019.67563,1209956.79913
2586.84050223,1272655.32802,1209956.79913
2584.25495407,1286230.93729,1209956.79913
2581.67199017,1171859.32843,1161208.32089
2579.09160794,1194849.5213,1117862.5179
2576.5138048,1305737.53572,1117862.5179
2573.93857818,1297187.39257,1117862.5179
2571.3659255,1175201.67699,1117862.5179
2568.79584419,1096284.53257,1095215.7287
2566.22833167,1062101.88256,1057862.17144
2563.66338539,1123272.2841,1051103.12235
2561.10100276,1195827.48492,1051103.12235
2558.54118125,1236679.54624,1051103.12235
2555.98391827,1238188.49694,1051103.12235
2553.42921128,1255399.63433,1051103.12235
2550.87705772,1202630.42181,1051103.12235
2548.32745504,1164151.44656,1051103.12235
2545.78040069,1130704.23007,1051103.12235
2543.23589212,1056285.11497,1043603.12982
2540.69392678,1051187.33703,988809.165556
2538.15450215,1035484.838,988809.165556
2535.61761567,1064666.29594,988809.165556
2533.0832648,1115919.93717,988809.165556
2530.55144703,1081492.58333,988809.165556
2528.0221598,1080373.41607,988809.165556
2525.4954006,1087440.02013,988809.165556
2522.9711669,1055914.47932,988809.165556
2520.44945616,1060046.59829,988809.165556
2517.93026588,1055687.60738,988809.165556
2515.41359353,1097485.50886,988809.165556
2512.8994366,1046768.11986,988809.165556
2510.38779257,1052466.86557,988809.165556
2507.87865892,1140168.71432,988809.165556
2505.37203316,1138891.30279,988809.165556
2502.86791277,1077586.46513,988809.165556
2500.36629525,967156.588331,933448.811292
2497.8671781,998052.183308,933448.811292
2495.37055881,1016751.282,933448.811292
2492.8764349,1097069.22175,933448.811292
2490.38480386,1045022.15686,933448.811292
2487.89566322,1008746.93308,933448.811292
2485.40901047,1048613.16068,933448.811292
2482.92484312,1027487.78109,933448.811292
2480.44315871,951130.655297,933448.811292
2477.96395474,935183.735366,929428.692176
2475.48722874,928049.575917,892156.207282
2473.01297822,920465.234553,867205.910867
2470.54120072,935874.820052,867205.910867
2468.07189376,959725.383448,867205.910867
2465.60505488,1005631.13132,867205.910867
2463.1406816,958027.337742,867205.910867
2460.67877146,938678.124232,867205.910867
2458.219322,928586.046686,867205.910867
2455.76233077,961791.937186,867205.910867
2453.3077953,919677.815241,867205.910867
2450.85571313,945291.241028,867205.910867
2448.40608183,919991.686895,867205.910867
2445.95889893,878425.802519,837224.224233
2443.51416199,877968.426053,837224.224233
2441.07186857,852744.581714,837224.224233
2438.63201622,787153.821742,784942.001263
2436.19460251,737088.384373,722403.409803
2433.75962499,788855.184294,717092.514841
2431.32708123,753790.859801,717092.514841
2428.8969688,759710.590139,717092.514841
2426.46928527,811091.886319,713246.798456
2424.04402821,758814.97889,713246.798456
2421.62119519,697146.304742,689913.010757
2419.2007838,708640.496077,669388.714197
2416.78279161,663456.130452,644982.540574
2414.3672162,736341.890064,644982.540574
2411.95405516,851688.001681,644982.540574
2409.54330608,836755.993752,644982.540574
2407.13496654,795817.543667,644982.540574
2404.72903414,769149.680205,644982.540574
2402.32550647,778606.775668,644982.540574
2399.92438113,774982.195808,644982.540574
2397.52565571,765067.953703,644982.540574
2395.12932782,742015.52633,644982.540574
2392.73539506,695328.566706,644982.540574
2390.34385504,617918.223875,603975.402628
2387.95470536,655087.424235,603975.402628
2385.56794364,692102.522558,603975.402628
2383.18356748,728171.763184,603975.402628
2380.80157451,770001.279638,603975.402628
2378.42196235,886292.316866,603975.402628
2376.04472861,765688.781433,603975.402628
2373.66987091,773946.881789,603975.402628
2371.29738689,798749.945758,603975.402628
2368.92727416,707639.570342,603975.402628
2366.55953037,740079.734303,603975.402628
2364.19415313,789818.002095,603975.402628
2361.83114009,797208.841548,603975.402628
2359.47048888,721173.353804,603975.402628
2357.11219715,621564.493647,603975.402628
2354.75626253,513466.434469,506546.548373
2352.40268266,508420.782913,486571.390459
2350.0514552,549000.201134,486571.390459
2347.70257779,615757.665145,486571.390459
2345.35604809,627183.300193,486571.390459
2343.01186374,586356.560314,486571.390459
2340.67002241,608980.445004,486571.390459
2338.33052175,557139.223203,486571.390459
2335.99335942,605077.160462,486571.390459
2333.65853308,616884.403846,486571.390459
2331.32604041,641623.988051,486571.390459
2328.99587906,682897.232658,486571.390459
2326.66804671,582236.934306,486571.390459
2324.34254103,576579.280306,486571.390459
2322.01935969,572040.889503,486571.390459
2319.69850037,601860.057907,486571.390459
2317.37996076,541819.6068,486571.390459
2315.06373852,524572.47976,483160.81586
2312.74983135,515060.579102,483160.81586
2310.43823693,456289.282061,456289.282061
2308.12895295,454994.546458,441478.753994
2305.8219771,394459.862297,381321.930435
2303.51730708,447935.518692,381321.930435
2301.21494057,453774.170849,381321.930435
2298.91487528,473405.455399,381321.930435
2296.6171089,455614.695033,381321.930435
2294.32163915,444062.138744,381321.930435
2292.02846371,361757.973992,355182.309882
2289.73758031,380308.547832,351152.469275
2287.44898664,403658.661001,351152.469275
2285.16268043,343603.881028,343140.284108
2282.87865938,401758.166194,323164.597803
2280.59692121,403685.01506,323164.597803
2278.31746364,387829.312176,323164.597803
2276.04028438,337917.276229,310992.261766
