T,current_km,best_km
17.6402273805,140538.127887,140490.778552
17.5347027484,140209.566723,140203.16738
17.4298093694,139898.490544,139898.490544
17.3255434673,139722.261018,139722.261018
17.2219012885,139438.626253,139438.626253
17.1188791018,139228.449972,139228.449972
17.0164731985,139053.837105,139047.507753
16.914679892,138839.898532,138822.71345
16.8134955175,138313.723505,138313.723505
16.7129164325,137991.783995,137991.783995
16.6129390162,137200.734792,137200.734792
16.5135596692,136897.553223,136894.80037
16.4147748139,136906.628114,136887.73982
16.3165808941,136803.964493,136802.756295
16.2189743747,136763.676186,136763.676186
16.1219517419,136622.828478,136622.828478
16.0255095028,136620.913376,136593.599251
15.9296441855,136524.967867,136474.944496
15.8343523389,135793.904033,135793.904033
15.7396305324,135862.411777,135793.904033
15.6454753559,135815.349268,135793.904033
15.55188342,135750.152304,135750.152304
15.4588513552,135487.15278,135487.15278
15.3663758124,135299.096463,135299.096463
15.2744534625,135133.927192,135133.927192
15.1830809962,135073.343457,135066.356341
15.092255124,134964.786731,134857.253711
15.0019725764,134890.381464,134857.253711
14.9122301029,134841.121117,134841.121117
14.823024473,134847.426847,134824.518893
14.7343524752,134678.313269,134678.313269
14.6462109172,134623.253797,134598.43556
14.558596626,134703.929515,134552.322105
14.4715064474,134577.008749,134552.322105
14.3849372462,134203.706207,134192.13132
14.2988859058,134107.305807,134003.63373
14.2133493284,134081.475498,134003.63373
14.1283244347,134067.486113,134003.63373
14.0438081637,133996.92207,133996.92207
13.9597974728,133916.426524,133916.426524
13.8762893376,133804.55234,133804.55234
13.7932807518,133557.267315,133557.267315
13.7107687272,133517.73325,133494.398547
13.6287502931,133491.874424,133491.874424
13.5472224971,133371.215695,133371.215695
13.4661824039,132802.905055,132802.905055
13.3856270963,132622.169444,132588.797292
13.3055536741,132566.156112,132566.156112
13.2259592547,132612.053454,132566.156112
13.1468409727,132603.164229,132566.156112
