T,current_km,best_km
8.51063063284,47838.5032429,47833.3096805
8.45971965833,47833.3096805,47833.3096805
8.40911323556,47845.3499394,47833.3096805
8.35880954268,47838.5032429,47833.3096805
8.30880676875,47838.5032429,47833.3096805
8.25910311366,47838.5032429,47833.3096805
8.20969678807,47838.5032429,47833.3096805
8.16058601333,47838.5032429,47833.3096805
8.11176902145,47850.5435018,47833.3096805
8.06324405501,47850.5435018,47833.3096805
8.0150093671,47850.5435018,47833.3096805
7.96706322125,47850.5435019,47833.3096805
7.9194038914,47850.5435019,47833.3096805
7.8720296618,47850.5435019,47833.3096805
7.82493882697,47838.5032429,47833.3096805
7.77812969163,47838.5032429,47833.3096805
7.73160057064,47838.5032429,47833.3096805
7.68534978894,47838.5032429,47833.3096805
7.63937568149,47838.5032429,47833.3096805
7.59367659321,47838.5032429,47833.3096805
7.54825087894,47838.5032429,47833.3096805
7.50309690332,47833.3096805,47833.3096805
7.45821304082,47833.3096805,47833.3096805
7.41359767559,47833.3096805,47833.3096805
7.36924920148,47833.3096805,47833.3096805
7.32516602194,47833.3096805,47833.3096805
7.28134654995,47841.8613622,47833.3096805
7.23778920801,47838.2560482,47833.3096805
7.19449242805,47838.2560482,47833.3096805
7.15145465137,47838.2560482,47833.3096805
7.1086743286,47838.2560482,47833.3096805
7.06614991964,47838.2560482,47833.3096805
7.02387989361,47838.2560482,47833.3096805
6.98186272877,47841.8613622,47833.3096805
6.94009691249,47841.8613622,47833.3096805
6.89858094121,47833.3096805,47833.3096805
6.85731332032,47833.3096805,47833.3096805
6.8162925642,47845.3499394,47833.3096805
6.77551719608,47833.3096805,47833.3096805
6.73498574805,47833.3096805,47833.3096805
6.69469676096,47833.3096805,47833.3096805
6.65464878439,47833.3096805,47833.3096805
6.61484037662,47833.3096805,47833.3096805
6.57527010453,47833.3096805,47833.3096805
6.53593654359,47833.3096805,47833.3096805
6.49683827777,47833.3096805,47833.3096805
6.45797389954,47833.3096805,47833.3096805
6.41934200976,47833.3096805,47833.3096805
6.38094121768,47833.3096805,47833.3096805
6.34277014086,47833.3096805,47833.3096805
6.30482740514,47838.5032429,47833.3096805
6.26711164456,47838.5032429,47833.3096805
6.22962150136,47838.5032429,47833.3096805
6.19235562588,47838.5032429,47833.3096805
6.15531267653,47838.5032429,47833.3096805
6.11849131978,47838.5032429,47833.3096805
6.08189023003,47838.5032429,47833.3096805
6.04550808965,47838.5032429,47833.3096805
6.00934358886,47838.5032429,47833.3096805
5.97339542574,47850.5435018,47833.3096805
5.93766230614,47850.5435018,47833.3096805
5.90214294367,47838.5032429,47833.3096805
5.86683605962,47838.5032429,47833.3096805
5.83174038294,47838.5032429,47833.3096805
5.79685465017,47838.5032429,47833.3096805
5.76217760542,47838.5032429,47833.3096805
5.7277080003,47838.5032429,47833.3096805
